sample_id,split,label,sha256
cifar10_test_9829,Test,dog,9fc8e4adc85f2ae93adff7939d87ca3dcf079f637ca27292091280f1d139aa3d
cifar10_test_2292,Test,dog,ddb47df13982ead098810a33ea88a1d3d254dfb28c9a99988a9cdfeaddade7d7
cifar10_test_7149,Test,dog,de134de1b0f0b2d5eb29adabcd615dce0e85ecdfa1c170097d26c0db5249598e
cifar10_test_3613,Test,dog,92e9fd5afb2ef0adc8691c44d6ffef2f6e522057e61347b73872459034529747
cifar10_test_817,Test,dog,09ae5a2bd88e40c09da597095654a4c79cd469ed35ded28956b7f1e35549110c
cifar10_test_6979,Test,dog,3121f609a500f96b76221054c0e8e0e71ef5cd6fdffb41b5c67829c37680194b
cifar10_test_6214,Test,dog,12abf8b60fe44d20f9cdb90258d4f18026068e0e68f2284bfad2da44482927e8
cifar10_test_2618,Test,dog,3063ec5aad30fbbd662faa4520eab84b544ad9534fffff35cb736c13968148dc
cifar10_test_4935,Test,dog,2f4ea993c5fadd9fa70916b2cd1ccb6a6a4c8cd5d216cc20064c42aca865ae38
cifar10_test_4160,Test,dog,9f8016fc55c7de5ec965e511269d8a5bc0e6068940514d0a3ab090bebbd49da6
cifar10_test_8045,Test,dog,e6750592a046e0c73adccb815a4c0c3ade14178ab29827c7e5b3081bc10c0b32
cifar10_test_5098,Test,dog,d6ac273c7cd9eba90737aff63b17ba04dc87f521ed4be65cfdd30b85df081f46
cifar10_test_3200,Test,dog,f70231058bd14ad9ed44ef65ae6590dca78eef4e69030e2ad103eba3ff235f46
cifar10_test_5955,Test,dog,714a24d43b070079c718384f25fce08055098ea459077771cfe469d8a8061f26
cifar10_test_2012,Test,dog,f7fb37b0848bf5d42c042d2a20088b815e90e729749c9b2fae9bee7f0cbce74a
cifar10_test_699,Test,dog,211e470d465b622b7256b1e5f3382cc487faab5e27cad8561b96e64de4ab2ecc
cifar10_test_7958,Test,dog,f1d4f716bff46194015b166bf368638472d3ab93c29389ab3e30353aad8d9d76
cifar10_test_7393,Test,dog,8870bda7ee4be9c94f8078871bcd94ecab22666f666704901ab3f75f0b0de8de
cifar10_test_7557,Test,dog,4279a1120a08ee9ef4aa23478126ba6b2554b77bdfd2610bab9b51b591d5982a
cifar10_test_5797,Test,dog,f91b1bb8f0cd38191e6b7e2ea8b469cb8ab89efd8ec4b009c327d315edd5ddef
cifar10_test_7265,Test,dog,acc5d72da6b8cd1c8de0c1f6660fb054a2ac5740b59309e90ede7657063319f9
cifar10_test_4259,Test,dog,eb7f70018b9bc5a3a2d841979e7d12306dd6371a5ec78dd0076f55452b6681e3
cifar10_test_9557,Test,dog,ee4b996eb84f684164c7e5f3ed0208222c4fb1d441e8524f13cb9fe8c3822dab
cifar10_test_4463,Test,dog,7fd23b8f69396c27f333bc6360b38d1f739725dfbe8901627593fdffea24b5e4
cifar10_test_6527,Test,dog,87c4bd91e9a7527bc5681aa3a64280a9f45ee83d6e71de1a42220f4e94f6637c
cifar10_test_3924,Test,dog,7519c69396a1e7b4721493401fe64463c1936c79ade8100e8a1ba77b2abcd558
cifar10_test_3115,Test,dog,0bc7e7e2e86715670b21d55ce8545fa0499d71030b39a96e2aeaf7db256aae9b
cifar10_test_7713,Test,dog,797fe341629c6aade936cca75365cf9fa988b89262668c5b3f22a5b14c0b9f61
cifar10_test_2573,Test,dog,93a170ee5dd4f3175bec3216f83c4b7ea270fdcfb460a2a373141e57d50081b3
cifar10_test_924,Test,dog,f793f7babc9c76ab7f1ec641fa121136903e45ade81008260c11eab9ce56e4cf
cifar10_test_8147,Test,dog,410974dd90fea0f41d84cbf60ae2fb5f0d3335e481a6c9f5064bbd65f2b621e8
cifar10_test_1588,Test,dog,4cd2bf609a2c8df3c8c7b4d58fa50e4fe6fc1e35cdb6b4656e0c324a157d22b6
cifar10_test_4631,Test,dog,9a5f3de3b4a90d84e3e5b174ea53fdd0c3462681f17bf7f107fafc712a794da9
cifar10_test_6120,Test,dog,6afbc2595db5f6205e06ff212bb1f269330382083df151db0cbb5f75ecd6c7db
cifar10_test_1045,Test,dog,7dcc13873e79e7beafc433992c157d79074428ef9f75819488dd127d7de3262c
cifar10_test_9844,Test,dog,a694d9928b8417431d74b0bb19e1e3b34d334ad61b097ed4108bbd7c5555c374
cifar10_test_5645,Test,dog,524b7888320f64386665e34d453dd68fc32f5d152ac865c2afcf3eb50afc1bcb
cifar10_test_8630,Test,dog,f230ea64cdd18b9535d90e5d1ad5b1893648b31e0d9eae5ccf3b8240cce8a9c6
cifar10_test_4061,Test,dog,f2e338990e75839bef95fc7fb56ea990c4d667747397da3c3722278d61ea990a
cifar10_test_7539,Test,dog,a1be97c7882ed9b8254572dbb6e3420ceeaf4944b5ad794e64b8c8ca35744b2d
cifar10_test_925,Test,dog,ff5df80b9906109bea7f69307729535db52831712a92b709c16586d93a963e81
cifar10_test_9260,Test,dog,0cac5f10eddb54d945098d1e7976337fbf5209efd77fc608c9be18b17b332382
cifar10_test_4358,Test,dog,dce341b9de66e4f40f615ce482a82c430598050190b1c5370d04558e24868251
cifar10_test_4420,Test,dog,8e3c98431e616b414a0b7f67bfacc070185645c7a74778f626f0ae88d2b2aaf9
cifar10_test_6178,Test,dog,3047daae04a9a1ad7bb580c04904309880bab1b991e78c3bbadb94356594067c
cifar10_test_3424,Test,dog,0d4069c2fd8f4ccfd6cbb7e4d8c7e550c39bef819a5cd7f7d8f00b43a67ab1a2
cifar10_test_3291,Test,dog,e3882a74ae1a73df737aab4e8126ccf8d0c39408d8cc0cf8fdefca0998b0204e
cifar10_test_9622,Test,dog,d8126f81c0583b14f2c02707fb44e4957427b7d70085e1e0b9e1090461b9de4d
cifar10_test_6116,Test,dog,986d8395cc10ef2899a1b3d73a22b2e24e606864e1a0c0da6f53f007c2f4a984
cifar10_test_31,Test,dog,747f33e70bc87528d69272e55cc46b5faffebf920f1e7e9ae98dd2c5f07c65ae
cifar10_test_9098,Test,dog,d3ee607f5b0dd44d4909b9070f1c15f4cf11dea72c8183e960878de8e8a383d6
cifar10_test_1543,Test,dog,b4617dc51f571afdbe4a6f9e7a1d822154c783a8c6425870f0b060ae4c48a7bc
cifar10_test_7295,Test,dog,05035000f00c9dc8757c89d02d8a1c59215c1c84cf7c05f3732749706c2e4a84
cifar10_test_457,Test,dog,67cb83f82068bfa9852d6000962a3bc0be6597633c3064d0b7fd4cda96d07011
cifar10_test_1701,Test,dog,da2bc265d0f26d91034085aa102da61d69927f07ff0de3c4a9deee4f88e3eac4
cifar10_test_2803,Test,dog,4912fc236a855a8483aa96b851ab03f6b62c41084fe1ea62d347b2554fba64a0
cifar10_test_598,Test,dog,3ba20457b393e5b81284f9ee9e369ac5849fcd72bb156c4b1b4f9b434dc664e3
cifar10_test_3546,Test,dog,b0bbfa05d2e9aec313fc5cb645c9e99dd35c5dde3f820ac15758eab38bc1b221
cifar10_test_2582,Test,dog,50ca17ddb4aab96d1e03fce738cf4c85468f6a9ce03bf32d810e426375d51fd2
cifar10_test_6929,Test,dog,a38099ad1c727360b5330261db60a71b5d165eb999c6e4881fec04ecb87bff85
cifar10_test_7438,Test,dog,1de484565e78e211d5488b6ae269ada1e5a9b5304cd55892fe197c913f6f2f3d
cifar10_test_3704,Test,dog,a3b8d10bd00531c5b5c2afe3ab6bc27c2d2f7bcf7bc0dbfaadf3e1bc1aa1f812
cifar10_test_1901,Test,dog,eb9d97cdfdc5d9a504b11e1b00fb01a231014df715eaa0cb53073d34f788c988
cifar10_test_7292,Test,dog,fe494056080cd8741214e2978c9bb0ec745d6ad779b44a56a3d961c4e10daf08
cifar10_test_1116,Test,dog,050cc4308c0e35e7d6f2eae9d96ce280141bbc1487c5eea473d191db23016c7b
cifar10_test_6959,Test,dog,717e6e2b0ec7c78d50b1a73b39f802e05ad62cf35e4ba828d4e1b1b4c271033d
cifar10_test_9215,Test,dog,770bdea70eb62b97c97f5b5cfad93556edd4728ed57a8146e6c9f7aa63803d3d
cifar10_test_7636,Test,dog,7d3023105a70b028da6106fb2f4f7e48518192e9a9ff14452b8a1fe6ccc83dea
cifar10_test_2115,Test,dog,a302cf350f20c11ea85df7829af1acf0f9999f936c7693fff5bcbb3524092df6
cifar10_test_2525,Test,dog,3dfa49874d1fa046ea74ec8923b866ec1e16ebaf50641b585961d88213fb172a
cifar10_test_2948,Test,dog,9ec59e88219f0c98d3bcc4972ea66f0def28649ad2585aa5a95ef310efb92b4c
cifar10_test_6733,Test,dog,a119080186e62ce1b627798b7996ee2bdc83678808ed0f6303931e89abb49028
cifar10_test_4225,Test,dog,36394b53daba45da7ff20b6a3dfd26b314960c4f8d3383c52c7c541a58bd082d
cifar10_test_6183,Test,dog,c01c6a8e35b3bb5822986fe8f5be7428797a4ff538ee6e45fb7eb2612e63c571
cifar10_test_5210,Test,dog,1807243c9559466175fbf0d697987f2265b7335c54b4158da9d24cc23cce4ec9
cifar10_test_4139,Test,dog,20b9d8acababfed07c16f495f4b464bf709adbbc4f338fbddf34bd8d55116b7b
cifar10_test_5550,Test,dog,9ea208c8c066c3a5f18239389d5e61edff00ce4f625a27d6df93ed38a05e2d23
cifar10_test_7278,Test,dog,ab9d31c164e0fa994ef0312c8c7694704f557c8be1cfc0746f07700a428c72d8
cifar10_test_3000,Test,dog,301854b2f4c7e5478e3e59b6aa38955c240d536840ef6a4eac524636defb2cb3
cifar10_test_318,Test,dog,96a6b96d37108c2c7f13a492265b09456c891e36410f22dece59941befb70f9c
cifar10_test_1019,Test,dog,5751c1202393b053cb89db4a64078bb04a60ffa27056cbfb2941f9cb1c2f7ca9
cifar10_test_8436,Test,dog,79a9586d40e9b55a123812d63436e43b4d7069eafc13ba9c031a4bc70ad4c29c
cifar10_test_2316,Test,dog,5597742f7d881e63b81fd55d46f4d3ca201ff5332e7c90c22d5517123f5675cd
cifar10_test_1700,Test,dog,5188e91d1cc4b3cc639503b6854c0d83a73fb0489b421007c917a0e5eadd8834
cifar10_test_6782,Test,dog,8dd299c89ba192220cf7568e4f07ad6fc52af43c1b1e9a89ee2a34b503511c55
cifar10_test_4052,Test,dog,8d4261f781cd1a38c653badff167daf10a571aea2bb7830195b85872e24222b5
cifar10_test_4906,Test,dog,51a8e911643217a88fc300936799cd874f840c9f1146edda22449ca47a285e20
cifar10_test_12,Test,dog,3dc597d07305887d229fe237847e86d84d38829dd481024383886b5091da35e9
cifar10_test_4152,Test,dog,f5d292a5c93ec21ad4ddd8cfd83ae361b66544250c79ba663a8582f855d14082
cifar10_test_3774,Test,dog,526bf0c4ba92466e8d040896bfb86d82755a432c094a6826db6efccbe59209ac
cifar10_test_9443,Test,dog,0abd61d8537f5c8d9021a287c35cec1f993995d82e3a73a9efd5d31bc86f4afe
cifar10_test_3018,Test,dog,4976d6828cd959e7a20f46aeebff29943d16ff99986b963f8e1bd534cf95ff42
cifar10_test_1752,Test,dog,df9fa9cdbb646bf840e76d188eeba79af59531649c1e0ea8ce0916b814ce5918
cifar10_test_4321,Test,dog,19f14afabd0eda54feb303626119abd1186564be5129ab48679d9b89fbb29e82
cifar10_test_6506,Test,dog,823d0d40e151265e22a393c057fdf9632909a7eaea158e86c9b785d596461bc8
cifar10_test_3411,Test,dog,01765a99af3782c93e5a856272bc575c9f061974e0dd22f3d5e4b9fd0c33ebbe
cifar10_test_239,Test,dog,4a0bc92268e354f8f9938ca7db9615c542bb161fa5e5039a935832b4823d385c
cifar10_test_3334,Test,dog,b938be9030cd4499e6603bd80a2ece2744edfc2ab2559d711aa2b78a99e744b5
cifar10_test_9465,Test,dog,4a1ec70f1c9106514b519bea3a30cf609241a2354a9814a43cc9004896d4ed17
cifar10_test_2003,Test,dog,8b11481d79365f94d113dc3d5e6f3aefa025392f08c11d2077bbfd9e12ac1829
cifar10_test_3290,Test,dog,ba78c61aeb8c91e492ba71063acb9552229ff49ed25760c0e69e6383bf6d600c
cifar10_test_8172,Test,dog,e1fef5dd2d2c09f70f855106f99493d0eaf8ecf074091102a482e3538b5f9a24
cifar10_test_8009,Test,dog,5abf77ba25d56361863b95183d5159a2202e9c4ad9b0447e4fa104f900cea406
cifar10_test_614,Test,dog,9ef65acbb41c13ef193b91507366fc8fe0ede0af554e13b1e163a295dd8ad4c8
cifar10_test_9596,Test,dog,87e8fbdfb633c9d5820694bc6d5d4102969a54af2ac69e7d11824cca98a6dd94
cifar10_test_148,Test,dog,13e07afe5c349159e7590f840e24935fe806ed477c90156989507169caa21749
cifar10_test_1438,Test,dog,c12b5872a3ab0fd957c9b3916735dd5ac041847749d38e9fde226f5c5cacd885
cifar10_test_1193,Test,dog,16776581bdbbfe71bd52bdc2d7e06c64bb881d50242d602b38ae3303128eb15a
cifar10_test_5035,Test,dog,3a2e43bd418e3f84b92af1dc63a878ee9690973e43381d2f2c8468f50f5404bb
cifar10_test_4810,Test,dog,6df6f3d40d1e9c89d745c095fc7f4511096192168f365e37b770cbf6d4b185cc
cifar10_test_2381,Test,dog,02a88badd853ea2cd2b8ec642c7ec02a4c13d2c54fade49fdef1031388d506e5
cifar10_test_550,Test,dog,a393915cfd731a7840dde28d501ffcbaf9389a9210412d15775ccd7b95b7c4a2
cifar10_test_3251,Test,dog,12a41e3ae1a38bd202bae6a6eb43c14a1e11446016f2be3e18df266edfc21293
cifar10_test_7433,Test,dog,248f5cd8f8977bc3b6f74726cf9073dcedb3d2f52bbede9cbca8feba6a7b84ad
cifar10_test_2479,Test,dog,b573e5a4459c34ecfb99c94a84bcd377a05cb0cc3f400dabcaec12f7f5659e93
cifar10_test_2335,Test,dog,af98a73f571c1772ca67eee1dd5c828b679ac2f8c66e613d054eacae8dc92f82
cifar10_test_5650,Test,dog,c6f2d8f69280618ba10609276206e6fcffda13dc2095caf101263ac72503a7c4
cifar10_test_2168,Test,dog,d4938766ad576acedfa8ee6380a3bccf2f0b36c6d36c7fbd74bf8346622550ed
cifar10_test_4078,Test,dog,1f1399740389f417c4d6dddb0e813fe8b1d02b9d270e5a1c1d94cb43c305e29f
cifar10_test_101,Test,dog,40246754dd599eb3d1af0f592d9ba228ba346bab6e2fa054dd0bd7b2f01466b7
cifar10_test_9993,Test,dog,4e22a387c8a02d10ea183099fc0eb12d3f9f9c5eaa5d36c05f0a0032a5c8be7a
cifar10_test_1804,Test,dog,14fbe0aade86a17fcea0fe16c48be796e18551316413c416ed027bf64c739935
cifar10_test_1316,Test,dog,f50141afeb39a764316123eaca6199f1a1b21874f98c79d86530ebb445d0c4ac
cifar10_test_2022,Test,dog,fd1beb996d7b51e4e1e09cddf8b7a73fab83a4e75dc64df492f08fb099d3f747
cifar10_test_2349,Test,dog,eaf2a1833ffda28d2e569e3d0597ce884beb81300a217f9fa9160a6dcc7e73ec
cifar10_test_2320,Test,dog,d1031ee2278d227a2faff575698e3fcbeb7e9ce4b47fc5dce71e33e225b3b89c
cifar10_test_8316,Test,dog,3869027899977cf8d006726f7257acd87d09f511bfbc176dabe134675a7aa340
cifar10_test_6760,Test,dog,eac5e65f3f869169a1704d1cc53e9c7900131f5bbf9655108e3e23ba1c17848e
cifar10_test_2936,Test,dog,a4bbba77fbc004485a8a81cdf29587d02877418fc8cb35dbdccfeb1541f66aa6
cifar10_test_2818,Test,dog,fb7869d02ed4c890efa61eb408cd2337a61c9875eb77a4cd147bc93bb8316485
cifar10_test_5251,Test,dog,7554134e3c2112b27eb0ce975fb9cf49e2e869dd900f5b17615a54311194233e
cifar10_test_810,Test,dog,94d243210861ccbca20a9958bfb2fd00224273f2997e557babbc4383f140de58
cifar10_test_1283,Test,dog,7e0133782a46145d0b2c710ef77cb11c8333db7e8fc0d6b81d967606ce0eb133
cifar10_test_4626,Test,dog,e0f19aab9228a00720d253c5f9cdddcd0dd9e7d6f9606998baf23cb766770dbd
cifar10_test_128,Test,dog,a9dae9f73f6ca45b0b104335ff5fa311e516f5f3dfa538a8ec021c5593794d95
cifar10_test_8170,Test,dog,3c347549af4e993180f44c059007132b349d8e71fab4efd56f73799bef58fdcb
cifar10_test_5947,Test,dog,f767289a1dddf3d6483eefe208b4d3a861cd0e1b411e1795711e66c46bb254cb
cifar10_test_1117,Test,dog,766edfae90458c5882815a9fa7e536c56e38171afc608878d1ce66c3dda92e4e
cifar10_test_275,Test,dog,e5fb281c6b8444b96f7b7cd0e63bcb205bef8375ef2b8d430aceb912fd21fca5
cifar10_test_3688,Test,dog,9016fa53c6454564bdce16d5fda7ed96d04834decc97028fa8d44aa59ce16439
cifar10_test_5553,Test,dog,b42b76af3e2be6f2da01a07c1061582b29844f572edbe8c059253025e2d59ee3
cifar10_test_553,Test,dog,f6533efc2b261f9e35b75102f739638eaa1eef02d37a540f248728a45e3be202
